user,resort,rating,total_ratings,count
6215,Indianhead Mountain,5,115,0.0
6185,Wintergreen Resort,1,67,0.0
8166,Bittersweet Ski Area,3,49,0.0
2833,Ski Brule,5,1315,0.0
1637,Wintergreen Resort,4,67,0.0
6004,Beaver Mountain,4,25,0.0
2299,Shawnee Peak,5,30,0.0
3331,Stevens Pass Resort,4,102,0.0
1973,Brighton Resort,4,73,0.0
6945,The Summit At Snoqualmie,4,53,0.0
208,Ski Brule,5,1315,0.0
2155,Park City Mountain Resort,5,135,0.0
1361,Jay Peak,5,133,0.0
8147,Winter Park Resort,4,187,0.0
7270,Sugar Mountain Resort,1,127,0.0
2279,Gore Mountain,4,83,0.0
5071,Heavenly Mountain Resort,3,156,0.0
3843,Ski Brule,4,1315,0.0
3633,Wilmot Mountain,1,55,0.0
2827,Paoli Peaks,1,39,0.0
6220,Pats Peak,4,50,0.0
5791,Stratton Mountain,4,111,0.0
7311,Alyeska Resort,1,43,0.0
1461,Tamarack Resort,5,55,0.0
6432,Bittersweet Ski Area,5,49,0.0
2391,Red River,3,86,0.0
2092,Sugar Bowl Resort,5,48,0.0
2703,Mount Sunapee,1,74,0.0
566,Granite Peak Ski Area,4,111,0.0
7191,Beaver Creek,5,103,0.0
2606,Ski Brule,5,1315,0.0
2261,Silver Mountain,5,80,0.0
2549,Ski Brule,4,1315,0.0
5306,Norway Mountain,5,24,0.0
239,Spring Mountain Ski Area,4,63,0.0
1201,Trollhaugen,5,23,0.0
4485,Blue Mountain Ski Area,4,188,0.0
3447,Ski Brule,4,1315,0.0
6614,Schweitzer,2,70,0.0
6484,Arizona Snowbowl,5,107,0.0
7452,Montana Snowbowl,5,29,0.0
3191,Sugar Mountain Resort,2,127,0.0
3484,Loveland,1,107,0.0
5866,Sugarbush,5,90,0.0
4949,Ski Sundown,4,39,0.0
5099,Mt Baker,5,88,0.0
3733,Blue Mountain Ski Area,4,188,0.0
7723,Ski Sawmill,4,21,0.0
1966,Elk Mountain Ski Resort,4,107,0.0
1011,Winterplace Ski Resort,3,57,0.0
3582,Durango Mountain Resort,4,97,0.0
1365,Snowbird,5,134,0.0
4856,Whiteface Mountain Resort,5,81,0.0
186,Ski Brule,5,1315,0.0
8496,Sierra At Tahoe,5,59,0.0
7861,Beaver Creek,5,103,0.0
941,Loon Mountain,5,86,0.0
2905,Elk Mountain Ski Resort,4,107,0.0
4763,Ski Brule,5,1315,0.0
3061,Crested Butte Mountain Resort,5,89,0.0
3805,Arapahoe Basin Ski Area,5,138,0.0
5953,Ski Brule,5,1315,0.0
2221,Ski Brule,5,1315,0.0
6663,Hunter Mountain,4,113,0.0
6168,Okemo Mountain Resort,5,130,0.0
817,Wisp,2,73,0.0
1333,Mt Crescent Ski Area,1,28,0.0
7494,Steamboat,5,150,0.0
2790,Steamboat,5,150,0.0
2032,Winter Park Resort,1,187,0.0
7750,Sugar Mountain Resort,1,127,0.0
6846,Ski Brule,5,1315,0.0
2782,Ski Brule,5,1315,0.0
6781,Mount Peter Ski Area,5,54,0.0
3491,Liberty,5,68,0.0
7177,Sugarbush,5,90,0.0
3008,Sno Mountain,5,133,0.0
8321,Beaver Mountain,5,25,0.0
7937,Mt Baldy,3,76,0.0
6465,Sunday River,5,91,0.0
4192,Woodbury Ski Area,2,22,0.0
7456,Cannonsburg,5,68,0.0
3554,Alta Ski Area,5,140,0.0
2246,Mt Hood Ski Bowl,5,42,0.0
1697,Mount Sunapee,1,74,0.0
5893,Ski Brule,5,1315,0.0
3153,Ski Brule,4,1315,0.0
2417,Granite Peak Ski Area,5,111,0.0
7079,Whiteface Mountain Resort,4,81,0.0
3012,Bretton Woods,5,82,0.0
7966,Dodge Ridge,3,67,0.0
5401,Ragged Mountain Resort,2,59,0.0
1703,Granite Peak Ski Area,5,111,0.0
2859,Big Sky Resort,4,136,0.0
908,Jackson Hole,5,103,0.0
2755,Shanty Creek,5,63,0.0
7085,Snowshoe Mountain Resort,3,145,0.0
6299,Loveland,5,107,0.0
2195,Buck Hill,4,34,0.0
4075,Boreal,4,48,0.0
4249,Mad River Mountain,4,72,0.0
3092,Magic Mountain,5,38,0.0
1072,Greek Peak,4,57,0.0
6348,Durango Mountain Resort,5,97,0.0
6287,Killington Resort,5,203,0.0
3346,June Mountain,5,33,0.0
6457,Telluride,5,114,0.0
3176,Squaw Valley Usa,1,109,0.0
6774,Ski Brule,4,1315,0.0
585,Alpine Valley,1,28,0.0
7386,Angel Fire Resort,1,111,0.0
525,Sno Mountain,5,133,0.0
1020,Sierra At Tahoe,5,59,0.0
3539,Willamette Pass,5,52,0.0
7305,Stratton Mountain,5,111,0.0
1990,Wolf Creek Ski Area,5,154,0.0
1202,Snow Valley,4,59,0.0
2255,Northstar California,4,102,0.0
6313,Mammoth Mountain Ski Area,5,139,0.0
4060,Belleayre,5,88,0.0
1191,Aspen Snowmass,5,62,0.0
222,Snow Valley,5,59,0.0
6132,Mt Baldy,4,76,0.0
7767,Red River,5,86,0.0
4748,Keystone,5,140,0.0
2325,Killington Resort,5,203,0.0
6669,Great Divide,5,31,0.0
70,Heavenly Mountain Resort,2,156,0.0
6981,Okemo Mountain Resort,4,130,0.0
1781,Indianhead Mountain,5,115,0.0
311,Magic Mountain Ski Area,1,20,0.0
6700,Indianhead Mountain,5,115,0.0
7768,Silver Mountain,3,80,0.0
4943,Snowbasin,5,94,0.0
5391,Plattekill Mountain,5,38,0.0
763,Granite Peak Ski Area,1,111,0.0
5975,Welch Village,4,39,0.0
3679,Crested Butte Mountain Resort,5,89,0.0
5120,Arapahoe Basin Ski Area,5,138,0.0
7805,White Pass,5,56,0.0
6835,Cannonsburg,3,68,0.0
7658,Alpental,3,54,0.0
8296,Ski Brule,5,1315,0.0
10,Pine Mountain,5,56,0.0
3476,Mt Hood Meadows,5,100,0.0
2,Peekn Peak,5,62,0.0
3133,Heavenly Mountain Resort,1,156,0.0
3146,Burke Mountain,1,33,0.0
1084,Snow Valley,5,59,0.0
7536,Squaw Valley Usa,5,109,0.0
608,Wachusett Mountain Ski Area,4,81,0.0
544,Tussey Mountain,4,20,0.0
5210,Indianhead Mountain,4,115,0.0
345,Stevens Pass Resort,4,102,0.0
5630,Mount Bohemia,5,49,0.0
4479,Heavenly Mountain Resort,4,156,0.0
5864,Park City Mountain Resort,1,135,0.0
4710,Alpental,5,54,0.0
8054,Mt Baker,4,88,0.0
8268,Roundtop Mountain Resort,5,55,0.0
5726,Mt Bachelor,1,101,0.0
1106,Crystal Mountain,5,44,0.0
5232,Belleayre,3,88,0.0
7872,Andes Tower Hills Ski Area,3,20,0.0
5662,Bear Valley,5,57,0.0
3501,Cataloochee Ski Area,3,76,0.0
4568,Schweitzer,4,70,0.0
6035,Brandywine,4,39,0.0
8164,Soda Springs,1,25,0.0
6680,Bolton Valley,5,47,0.0
135,Jiminy Peak,5,80,0.0
4293,Steamboat,5,150,0.0
2326,Wachusett Mountain Ski Area,1,81,0.0
1305,Winter Park Resort,1,187,0.0
5594,Alta Ski Area,5,140,0.0
5519,Alpine Valley Resort,4,74,0.0
2485,Pebble Creek Ski Area,4,32,0.0
2167,Kissing Bridge,4,27,0.0
284,Ski Brule,5,1315,0.0
1618,Vail,3,203,0.0
5671,Winter Park Resort,5,187,0.0
1476,Ski Brule,5,1315,0.0
5729,Wolf Creek Ski Area,5,154,0.0
2565,Waterville Valley,4,54,0.0
4611,Sunrise Park Resort,3,120,0.0
8160,Liberty,2,68,0.0
6857,Cataloochee Ski Area,3,76,0.0
6237,Crested Butte Mountain Resort,4,89,0.0
7277,Heavenly Mountain Resort,4,156,0.0
3341,Sugar Mountain Resort,5,127,0.0
2449,Welch Village,5,39,0.0
7716,Jackson Hole,3,103,0.0
7795,Angel Fire Resort,4,111,0.0
2689,Ski China Peak,1,64,0.0
7238,Badger Pass,5,25,0.0
7700,Ski Brule,5,1315,0.0
3273,Mt Crescent Ski Area,5,28,0.0
2929,Ski Brule,5,1315,0.0
5755,Ski Sundown,4,39,0.0
4754,Ober Gatlinburg Ski Resort,4,45,0.0
2655,Ski Brule,5,1315,0.0
5320,Holiday Valley,5,73,0.0
3268,Jiminy Peak,1,80,0.0
6623,Perfect North Slopes,5,69,0.0
5285,Sno Mountain,1,133,0.0
6911,Crystal Mountain Wa,1,98,0.0
7869,Vail,5,203,0.0
3463,Snowbird,4,134,0.0
6325,Breckenridge,5,186,0.0
7135,Ski Beech Mountain Resort,1,82,0.0
6849,Mammoth Mountain Ski Area,1,139,0.0
7221,Blue Mountain Ski Area,4,188,0.0
4408,Mount La Crosse,5,23,0.0
5589,Alpine Valley,5,28,0.0
2227,Smugglers Notch Resort,5,82,0.0
6346,Snowshoe Mountain Resort,4,145,0.0
6493,Schweitzer,4,70,0.0
4851,Sno Mountain,5,133,0.0
1631,Stowe Mountain Resort,5,106,0.0
7173,Schweitzer,5,70,0.0
7666,Ski Brule,5,1315,0.0
1380,Okemo Mountain Resort,2,130,0.0
6696,Terry Peak Ski Area,4,25,0.0
5072,Snowbasin,5,94,0.0
4294,Sno Mountain,5,133,0.0
7657,Killington Resort,5,203,0.0
5325,Breckenridge,3,186,0.0
2296,Timberline Four Seasons,1,62,0.0
4867,Taos Ski Valley,5,135,0.0
1441,Eldora Mountain Resort,4,84,0.0
1457,Mount Snow,5,132,0.0
5670,Lookout Pass Ski Area,5,69,0.0
3836,Lutsen Mountains,4,85,0.0
3172,Whiteface Mountain Resort,5,81,0.0
7597,Arizona Snowbowl,4,107,0.0
4168,Tyrol Basin,5,35,0.0
5796,Brandywine,5,39,0.0
24,Sipapu Ski And Summer Resort,1,56,0.0
1754,Ski Santa Fe,4,99,0.0
7764,Sugar Mountain Resort,1,127,0.0
2527,Monarch Mountain,5,71,0.0
5128,Mammoth Mountain Ski Area,5,139,0.0
4892,Ski Cooper,2,32,0.0
5203,Christie Mountain,5,21,0.0
3095,Big Powderhorn Mountain,5,60,0.0
6255,Ski Apache,4,168,0.0
3914,Mt Hood Meadows,4,100,0.0
3774,Monarch Mountain,5,71,0.0
237,Ragged Mountain Resort,4,59,0.0
6566,Ski Brule,5,1315,0.0
3408,Ski Brule,4,1315,0.0
5045,Boston Mills,2,45,0.0
1396,Mohawk Mountain,5,44,0.0
2685,Appalachian Ski Mtn,5,48,0.0
2844,Red River,5,86,0.0
8553,Lookout Pass Ski Area,5,69,0.0
5867,Snow Creek,1,30,0.0
6874,Snowbird,4,134,0.0
3088,Ski Brule,5,1315,0.0
6066,Ski Brule,5,1315,0.0
4512,Ski Apache,2,168,0.0
5056,Sunrise Park Resort,5,120,0.0
874,Loveland,5,107,0.0
7335,49 Degrees North,4,60,0.0
3803,Bromley Mountain,2,36,0.0
551,Ski Brule,5,1315,0.0
8611,Ski Brule,5,1315,0.0
6095,Park City Mountain Resort,3,135,0.0
214,Ski Brule,5,1315,0.0
6555,Alpine Valley Resort,5,74,0.0
7857,Cataloochee Ski Area,4,76,0.0
501,Ski Santa Fe,3,99,0.0
4217,Ski Brule,5,1315,0.0
2330,Copper Mountain Resort,5,138,0.0
3595,Mount Sunapee,5,74,0.0
7105,Heavenly Mountain Resort,3,156,0.0
3701,Mount Snow,2,132,0.0
5618,Snowshoe Mountain Resort,5,145,0.0
4599,Tyrol Basin,5,35,0.0
7308,Telluride,5,114,0.0
8216,Eldora Mountain Resort,5,84,0.0
2386,Monarch Mountain,2,71,0.0
6080,Copper Mountain Resort,5,138,0.0
7742,Angel Fire Resort,5,111,0.0
7370,49 Degrees North,4,60,0.0
6897,Crystal Mountain,4,44,0.0
3340,Brighton Resort,5,73,0.0
1755,Okemo Mountain Resort,5,130,0.0
6408,Big Sky Resort,1,136,0.0
5240,Solitude Mountain Resort,1,82,0.0
6875,Ski Brule,5,1315,0.0
1506,Jay Peak,5,133,0.0
1334,Copper Mountain Resort,5,138,0.0
7948,Shawnee Peak,5,30,0.0
2673,Ski Brule,5,1315,0.0
2415,Swiss Valley,5,27,0.0
1327,Stevens Pass Resort,1,102,0.0
8130,Killington Resort,5,203,0.0
4769,Boyne Mountain Resort,5,50,0.0
694,Ski Brule,5,1315,0.0
6983,Stratton Mountain,2,111,0.0
6361,Ski Butternut,5,62,0.0
6867,Mammoth Mountain Ski Area,5,139,0.0
147,Belleayre,4,88,0.0
2938,Grand Targhee Resort,3,64,0.0
192,Okemo Mountain Resort,2,130,0.0
7249,Copper Mountain Resort,5,138,0.0
8220,Sugarbush,2,90,0.0
6191,Indianhead Mountain,5,115,0.0
3958,Nordic Mountain,5,27,0.0
1262,Lookout Pass Ski Area,5,69,0.0
462,Snowshoe Mountain Resort,5,145,0.0
1958,Deer Valley Resort,5,98,0.0
943,Ski Brule,4,1315,0.0
6015,Alpine Valley Resort,5,74,0.0
858,Ski Brule,5,1315,0.0
7531,Steamboat,3,150,0.0
390,Copper Mountain Resort,1,138,0.0
4175,Jay Peak,5,133,0.0
8405,Paoli Peaks,4,39,0.0
3536,Wisp,4,73,0.0
4100,Ski Cooper,5,32,0.0
7205,Brantling Ski Slopes,5,21,0.0
7932,Wisp,3,73,0.0
3339,Lutsen Mountains,4,85,0.0
1283,Copper Mountain Resort,5,138,0.0
2509,June Mountain,5,33,0.0
1116,Silverton Mountain,1,55,0.0
2988,Campgaw Mountain,5,32,0.0
5418,Beaver Mountain,5,25,0.0
4862,Hunter Mountain,2,113,0.0
6600,Cascade Mountain,5,64,0.0
3122,Attitash,5,55,0.0
451,Sugar Mountain Resort,1,127,0.0
376,Ski Santa Fe,5,99,0.0
2273,Boreal,4,48,0.0
2616,Okemo Mountain Resort,1,130,0.0
1379,Snowbird,2,134,0.0
7202,Bogus Basin,4,58,0.0
4871,Nordic Mountain,4,27,0.0
725,Telluride,5,114,0.0
2428,Alyeska Resort,5,43,0.0
3461,Ski Brule,4,1315,0.0
8026,Alpine Valley Resort,5,74,0.0
3396,Boyne Highlands,1,45,0.0
7035,Ski Brule,5,1315,0.0
5668,Ski Apache,3,168,0.0
6565,Sugarbush,5,90,0.0
6982,Sno Mountain,5,133,0.0
2172,Ski Beech Mountain Resort,1,82,0.0
6652,Powder Mountain,5,85,0.0
1446,Hidden Valley Ski Area,4,33,0.0
5048,White Pass,5,56,0.0
2664,Devils Head,5,95,0.0
1803,Crystal Mountain,4,44,0.0
5923,Ski Brule,5,1315,0.0
7078,Heavenly Mountain Resort,3,156,0.0
4222,Bretton Woods,5,82,0.0
7825,Wisp,2,73,0.0
4660,Sunrise Park Resort,4,120,0.0
4115,Mt Baker,5,88,0.0
584,Waterville Valley,4,54,0.0
6298,Blue Mountain Ski Area,5,188,0.0
6112,Crystal Mountain Wa,5,98,0.0
2961,Ski Brule,5,1315,0.0
788,Blue Mountain Ski Area,4,188,0.0
5611,Willamette Pass,1,52,0.0
2198,Mount Snow,5,132,0.0
8034,Wilmot Mountain,3,55,0.0
7643,Crotched Mountain,5,46,0.0
4407,Granite Peak Ski Area,4,111,0.0
5223,Snowshoe Mountain Resort,4,145,0.0
4264,Eagle Point,1,25,0.0
4626,Jay Peak,5,133,0.0
452,Ski Brule,5,1315,0.0
2143,Deer Valley Resort,5,98,0.0
4782,Winter Park Resort,1,187,0.0
6353,Devils Head,4,95,0.0
5822,Crystal Mountain,5,44,0.0
7050,Bluewood,3,26,0.0
2888,Ski Brule,5,1315,0.0
338,Ski Brule,3,1315,0.0
4208,Gunstock,3,41,0.0
3100,Arizona Snowbowl,4,107,0.0
5024,Breckenridge,5,186,0.0
2899,Donner Ski Ranch,4,82,0.0
6186,Tussey Mountain,4,20,0.0
4257,Ski Brule,5,1315,0.0
6776,Timberline Lodge,4,42,0.0
6595,Ski Brule,5,1315,0.0
7707,Okemo Mountain Resort,5,130,0.0
8465,Winter Park Resort,5,187,0.0
1474,Ski Brule,5,1315,0.0
3214,Ski Brule,5,1315,0.0
2712,Sun Valley,1,65,0.0
1348,Afton Alps,3,49,0.0
4109,Telluride,5,114,0.0
8068,Cataloochee Ski Area,3,76,0.0
6941,Killington Resort,5,203,0.0
6146,Mount Shasta Board Ski Park,4,30,0.0
6876,Breckenridge,4,186,0.0
403,Monarch Mountain,5,71,0.0
2573,Welch Village,4,39,0.0
8556,Wolf Creek Ski Area,3,154,0.0
1207,Taos Ski Valley,5,135,0.0
548,Tyrol Basin,5,35,0.0
5035,Sno Mountain,5,133,0.0
6629,Lookout Pass Ski Area,4,69,0.0
6512,Pine Mountain,1,56,0.0
5395,Big Powderhorn Mountain,4,60,0.0
6760,Boston Mills,5,45,0.0
4167,Sugar Mountain Resort,1,127,0.0
815,Wild Mountain Ski Snowboard Area,4,31,0.0
1996,Waterville Valley,2,54,0.0
22,Crotched Mountain,2,46,0.0
6330,Alta Ski Area,4,140,0.0
4548,Diamond Peak,5,32,0.0
5548,Mt Baldy,1,76,0.0
7535,Mountain High,5,80,0.0
189,Jiminy Peak,5,80,0.0
2491,Dodge Ridge,5,67,0.0
2180,Whitetail Resort,3,67,0.0
923,Silverton Mountain,5,55,0.0
1514,Copper Mountain Resort,1,138,0.0
2015,Jackson Hole,5,103,0.0
3535,Vail,4,203,0.0
4376,Blue Mountain Ski Area,1,188,0.0
6658,Shanty Creek,5,63,0.0
307,Jackson Hole,5,103,0.0
1726,Breckenridge,5,186,0.0
1324,Blue Mountain Ski Area,5,188,0.0
2402,Shanty Creek,2,63,0.0
1983,Alpental,4,54,0.0
4955,Terry Peak Ski Area,5,25,0.0
6584,Christie Mountain,5,21,0.0
999,Taos Ski Valley,5,135,0.0
7612,Solitude Mountain Resort,5,82,0.0
8170,Aspen Snowmass,3,62,0.0
8318,Crested Butte Mountain Resort,4,89,0.0
1542,Bridger Bowl,5,43,0.0
257,Ski Granby Ranch,4,38,0.0
5884,Big Powderhorn Mountain,5,60,0.0
3249,Smugglers Notch Resort,3,82,0.0
8254,Shanty Creek,1,63,0.0
3057,Mt Baldy,1,76,0.0
5344,Wisp,4,73,0.0
3974,Snowshoe Mountain Resort,1,145,0.0
4630,Monarch Mountain,2,71,0.0
3863,Windham Mountain,4,61,0.0
5919,Deer Valley Resort,3,98,0.0
850,Ski Brule,5,1315,0.0
4272,Mt Rose Ski Tahoe,2,49,0.0
554,Telluride,5,114,0.0
5102,Park City Mountain Resort,4,135,0.0
6252,Pine Mountain,3,56,0.0
1612,Windham Mountain,4,61,0.0
4286,Keystone,4,140,0.0
1593,Mount Snow,2,132,0.0
5368,Ski Brule,3,1315,0.0
1100,Cannon Mountain,5,60,0.0
5777,Belleayre,5,88,0.0
6779,Sugar Mountain Resort,1,127,0.0
7922,Shawnee Peak,4,30,0.0
1586,Greek Peak,5,57,0.0
2444,Northstar California,4,102,0.0
6371,Mountain Creek Resort,3,148,0.0
1427,Jay Peak,5,133,0.0
282,Paoli Peaks,5,39,0.0
4442,Sundance,5,37,0.0
5878,Blackjack Ski Resort,5,26,0.0
6818,Lookout Pass Ski Area,5,69,0.0
5688,Copper Mountain Resort,4,138,0.0
7758,Bear Mountain,4,52,0.0
5080,Jack Frost,5,53,0.0
6962,Stowe Mountain Resort,2,106,0.0
5772,Shawnee Mountain Ski Area,2,44,0.0
1865,Belleayre,4,88,0.0
4486,Angel Fire Resort,3,111,0.0
1760,Jiminy Peak,5,80,0.0
8570,Timber Ridge,5,30,0.0
2518,Massanutten,5,46,0.0
8242,Camelback Mountain Resort,4,145,0.0
777,Trollhaugen,5,23,0.0
8236,Peekn Peak,4,62,0.0
184,Ski Brule,4,1315,0.0
772,Ski Brule,5,1315,0.0
3993,Winterplace Ski Resort,2,57,0.0
5573,Sierra At Tahoe,3,59,0.0
7342,Ski Santa Fe,3,99,0.0
8304,Squaw Valley Usa,3,109,0.0
7422,Camelback Mountain Resort,5,145,0.0
1417,Vail,4,203,0.0
2879,Ski Brule,4,1315,0.0
1885,Blue Knob,4,51,0.0
7459,Ski Santa Fe,4,99,0.0
1882,Beaver Creek,5,103,0.0
2884,Ski Brule,4,1315,0.0
7642,Bogus Basin,5,58,0.0
3670,Bluewood,2,26,0.0
6966,Cannonsburg,2,68,0.0
3322,Pomerelle Mountain Resort,3,36,0.0
7949,Mount La Crosse,3,23,0.0
2806,Mt Bachelor,5,101,0.0
2895,Mountain High,1,80,0.0
121,Stratton Mountain,4,111,0.0
4785,Sunlight Mountain Resort,1,35,0.0
7067,Cascade Mountain,4,64,0.0
3619,Sugarloaf,5,53,0.0
7303,Timberline Four Seasons,2,62,0.0
7661,Monarch Mountain,5,71,0.0
1923,Hunter Mountain,4,113,0.0
503,Winter Park Resort,5,187,0.0
4087,Sun Valley,3,65,0.0
4981,Deer Valley Resort,5,98,0.0
8509,Ski Brule,5,1315,0.0
1849,Blue Knob,4,51,0.0
929,Sugarloaf,5,53,0.0
784,Magic Mountain Ski Area,4,20,0.0
3901,Mammoth Mountain Ski Area,5,139,0.0
8135,Tussey Mountain,1,20,0.0
4549,Willamette Pass,1,52,0.0
8456,Crystal Mountain Wa,4,98,0.0
2661,Ski Brule,4,1315,0.0
2353,Pine Mountain,4,56,0.0
8370,Perfect North Slopes,4,69,0.0
1948,Arapahoe Basin Ski Area,5,138,0.0
8532,Ski Brule,5,1315,0.0
7696,Granite Peak Ski Area,5,111,0.0
4844,Cannon Mountain,5,60,0.0
1306,Eldora Mountain Resort,4,84,0.0
2262,Ski Brule,5,1315,0.0
221,Bristol Mountain,5,57,0.0
3274,Powder Mountain,5,85,0.0
8238,Vail,4,203,0.0
136,Vail,5,203,0.0
1118,Attitash,3,55,0.0
2112,Mad River Glen,5,33,0.0
4530,Mount Snow,1,132,0.0
4468,Donner Ski Ranch,5,82,0.0
2902,Ski Brule,5,1315,0.0
4465,Ski Brule,4,1315,0.0
5810,Belleayre,4,88,0.0
8002,Holiday Valley,1,73,0.0
8273,Ski Brule,5,1315,0.0
1166,Stowe Mountain Resort,5,106,0.0
6038,Stowe Mountain Resort,2,106,0.0
7009,Vail,4,203,0.0
7109,Perfect North Slopes,5,69,0.0
4081,Snow Valley,1,59,0.0
8172,Breckenridge,5,186,0.0
432,Okemo Mountain Resort,4,130,0.0
4409,Beaver Creek,5,103,0.0
3728,Copper Mountain Resort,4,138,0.0
90,Heavenly Mountain Resort,5,156,0.0
2290,Swiss Valley,3,27,0.0
8209,Loon Mountain,5,86,0.0
1184,Vail,2,203,0.0
5614,Big Sky Resort,5,136,0.0
8342,Brighton Resort,5,73,0.0
4935,Snowy Range Ski Recreation Area,4,40,0.0
5842,Mount Peter Ski Area,3,54,0.0
1891,Ski Apache,1,168,0.0
3263,Ski Beech Mountain Resort,5,82,0.0
4855,Sipapu Ski And Summer Resort,4,56,0.0
1147,Boston Mills,5,45,0.0
341,Plattekill Mountain,5,38,0.0
5083,Blackjack Ski Resort,5,26,0.0
1495,Steamboat,4,150,0.0
5489,Schweitzer,5,70,0.0
8103,Whiteface Mountain Resort,4,81,0.0
1661,Ski Brule,5,1315,0.0
8232,Mt Baldy,5,76,0.0
3643,The Summit At Snoqualmie,1,53,0.0
6721,Sipapu Ski And Summer Resort,5,56,0.0
481,Mt Baker,3,88,0.0
5183,Norway Mountain,5,24,0.0
7056,Wachusett Mountain Ski Area,4,81,0.0
2338,Loon Mountain,5,86,0.0
3979,Vail,5,203,0.0
6762,Stowe Mountain Resort,5,106,0.0
6929,Ski Brule,5,1315,0.0
520,Bristol Mountain,1,57,0.0
4073,Windham Mountain,4,61,0.0
8029,Vail,5,203,0.0
8062,Alpine Valley,4,28,0.0
947,Ski Brule,5,1315,0.0
6204,Gunstock,3,41,0.0
5266,Timberline Four Seasons,5,62,0.0
466,Crotched Mountain,1,46,0.0
4822,Winter Park Resort,4,187,0.0
2126,Ski Brule,5,1315,0.0
2675,Grand Targhee Resort,5,64,0.0
2392,Mountain Creek Resort,1,148,0.0
2365,Pajarito Mountain Ski Area,5,34,0.0
3070,Black Mountain,5,21,0.0
706,Granite Peak Ski Area,4,111,0.0
8150,Steamboat,5,150,0.0
4484,Donner Ski Ranch,1,82,0.0
410,Wisp,1,73,0.0
6926,Blue Knob,4,51,0.0
4393,Jiminy Peak,5,80,0.0
5872,Steamboat,5,150,0.0
3532,Mission Ridge,5,42,0.0
5880,Plattekill Mountain,3,38,0.0
6355,Mount Snow,3,132,0.0
5565,Ski Santa Fe,4,99,0.0
2867,Crotched Mountain,5,46,0.0
2898,Loveland,5,107,0.0
6374,Camelback Mountain Resort,1,145,0.0
1462,Angel Fire Resort,5,111,0.0
2657,Norway Mountain,5,24,0.0
5242,Ragged Mountain Resort,5,59,0.0
1206,Tamarack Resort,5,55,0.0
2200,Snow Trails,5,29,0.0
1458,Ski Brule,5,1315,0.0
8274,Silverton Mountain,1,55,0.0
2691,Ski Brule,5,1315,0.0
1193,Indianhead Mountain,4,115,0.0
5963,Northstar California,5,102,0.0
5653,Camelback Mountain Resort,1,145,0.0
2906,Spirit Mountain,4,40,0.0
6293,Pine Mountain,5,56,0.0
1030,Bolton Valley,5,47,0.0
5160,Ski Brule,5,1315,0.0
3764,Wintergreen Resort,4,67,0.0
2367,Sunlight Mountain Resort,1,35,0.0
367,Sunrise Park Resort,5,120,0.0
3919,Ski Brule,5,1315,0.0
5081,Mount Snow,5,132,0.0
8335,Copper Mountain Resort,5,138,0.0
6761,Mount Sunapee,1,74,0.0
642,Elk Mountain Ski Resort,4,107,0.0
1455,Bear Valley,5,57,0.0
5620,Boreal,1,48,0.0
7504,Telluride,5,114,0.0
5875,Beaver Creek,5,103,0.0
7617,Big Bear,5,35,0.0
4070,Titus Mountain,5,26,0.0
2529,Camelback Mountain Resort,2,145,0.0
3781,Ski Brule,5,1315,0.0
7521,Liberty,1,68,0.0
7601,Lookout Pass Ski Area,5,69,0.0
423,Gore Mountain,4,83,0.0
7965,Bolton Valley,1,47,0.0
2863,White Pass,4,56,0.0
4041,Beaver Creek,4,103,0.0
3642,Wolf Creek Ski Area,5,154,0.0
480,Ski Brule,5,1315,0.0
1538,Ski Brule,5,1315,0.0
891,Schweitzer,2,70,0.0
4623,Ski Brule,5,1315,0.0
2674,Granite Peak Ski Area,2,111,0.0
505,Soda Springs,1,25,0.0
1329,Deer Valley Resort,5,98,0.0
4488,Ski Beech Mountain Resort,5,82,0.0
2588,Mammoth Mountain Ski Area,5,139,0.0
6567,Brighton Resort,5,73,0.0
7905,Telluride,5,114,0.0
4577,Smugglers Notch Resort,5,82,0.0
4185,Big Sky Resort,5,136,0.0
4566,Park City Mountain Resort,1,135,0.0
1247,Ski Brule,5,1315,0.0
1031,Alta Ski Area,5,140,0.0
7754,Wolf Ridge Ski Resort,2,36,0.0
3745,Killington Resort,5,203,0.0
8554,Swiss Valley,2,27,0.0
4357,Bogus Basin,5,58,0.0
776,Steamboat,5,150,0.0
5708,Ski Brule,5,1315,0.0
8199,Welch Village,4,39,0.0
6732,Jiminy Peak,3,80,0.0
1702,Bogus Basin,1,58,0.0
2409,Sno Mountain,5,133,0.0
7665,Snow Valley,3,59,0.0
620,Cataloochee Ski Area,4,76,0.0
6933,Catamount Ski Ride Area,4,59,0.0
4672,Vail,1,203,0.0
2008,Ski Brule,5,1315,0.0
7998,Las Vegas Ski And Snowboard Resort,5,54,0.0
2232,Mt Rose Ski Tahoe,5,49,0.0
592,Ski Brule,5,1315,0.0
8437,Ski Apache,2,168,0.0
4332,Snowshoe Mountain Resort,1,145,0.0
2450,Andes Tower Hills Ski Area,3,20,0.0
6608,Ski Brule,5,1315,0.0
3063,Ski Apache,5,168,0.0
6571,Killington Resort,5,203,0.0
6286,Hoodoo Ski Area,5,33,0.0
1321,Ski Apache,1,168,0.0
4685,Ski Brule,5,1315,0.0
4028,Ski Apache,5,168,0.0
2003,Ski Brule,5,1315,0.0
1878,Big Sky Resort,5,136,0.0
3932,Snowshoe Mountain Resort,4,145,0.0
5834,Pine Mountain,4,56,0.0
